"nuts2_code","country_code","year","fertility","poverty","family_exp"
"ITC2","IT",2018,1.38873,13.1,145.94
"ITC3","IT",2018,1.24387,18.1,145.94
"ITC4","IT",2018,1.36258,14.9,145.94
"ITF1","IT",2018,1.2048,25.8,145.94
"ITF2","IT",2018,1.10607,25,145.94
"ITF3","IT",2018,1.32915,48.9,145.94
"ITF4","IT",2018,1.23363,35.8,145.94
"ITF5","IT",2018,1.1411,35.2,145.94
"ITF6","IT",2018,1.2891,40.7,145.94
"ITG1","IT",2018,1.37221,49.5,145.94
"ITG2","IT",2018,1.03521,33.6,145.94
"ITH1","IT",2018,1.72907,12.7,145.94
"ITH2","IT",2018,1.4505,18.8,145.94
"ITH3","IT",2018,1.34451,13.2,145.94
"ITH4","IT",2018,1.28507,12.2,145.94
"ITH5","IT",2018,1.348,14,145.94
"ITI1","IT",2018,1.2608,17.9,145.94
"ITI2","IT",2018,1.22402,17,145.94
"ITI3","IT",2018,1.22736,16.1,145.94
"ITI4","IT",2018,1.25317,25.7,145.94
"ITC1","IT",2019,1.27,16.3,152.97
"ITC2","IT",2019,1.31,8.6,152.97
"ITC3","IT",2019,1.21,17.5,152.97
"ITC4","IT",2019,1.33,16.6,152.97
"ITF1","IT",2019,1.17,24.4,152.97
"ITF2","IT",2019,1.15,33.7,152.97
"ITF3","IT",2019,1.31,48.2,152.97
"ITF4","IT",2019,1.2,37,152.97
"ITF5","IT",2019,1.15,33,152.97
"ITF6","IT",2019,1.26,34.8,152.97
"ITG1","IT",2019,1.33,45.4,152.97
"ITG2","IT",2019,1,27.4,152.97
"ITH1","IT",2019,1.71,10.4,152.97
"ITH2","IT",2019,1.42,11.4,152.97
"ITH3","IT",2019,1.29,10.3,152.97
"ITH4","IT",2019,1.25,13.5,152.97
"ITH5","IT",2019,1.3,14,152.97
"ITI1","IT",2019,1.21,18.4,152.97
"ITI2","IT",2019,1.2,12.3,152.97
"ITI3","IT",2019,1.19,18.5,152.97
"ITI4","IT",2019,1.18,24.1,152.97
"LT01","LT",2017,1.49406,23.1,141.55
"LT02","LT",2017,1.59857,32.4,141.55
"LT01","LT",2018,1.48992,22.2,210.61
"LT02","LT",2018,1.54059,31.1,210.61
"LT01","LT",2019,1.35689,20.2,239.99
"LT02","LT",2019,1.46291,27.6,239.99
"NL11","NL",2017,1.45,21.8,347.1
"NL12","NL",2017,1.77,17.7,347.1
"NL13","NL",2017,1.77,16.8,347.1
"NL21","NL",2017,1.72,16.4,347.1
"NL22","NL",2017,1.7,15.2,347.1
"NL23","NL",2017,1.72,17.4,347.1
"NL31","NL",2017,1.68,14.9,347.1
"NL32","NL",2017,1.52,16.7,347.1
"NL33","NL",2017,1.64,19.3,347.1
"NL34","NL",2017,1.76,12.7,347.1
"NL41","NL",2017,1.61,14.1,347.1
"NL42","NL",2017,1.48,15.8,347.1
"NL11","NL",2018,1.39,22.1,361.59
"NL12","NL",2018,1.71,16.3,361.59
"NL13","NL",2018,1.68,14.8,361.59
"NL21","NL",2018,1.69,15.7,361.59
"NL22","NL",2018,1.66,15.2,361.59
"NL23","NL",2018,1.78,15.6,361.59
"NL31","NL",2018,1.63,13.5,361.59
"NL32","NL",2018,1.49,17.2,361.59
"NL33","NL",2018,1.61,19.6,361.59
"NL34","NL",2018,1.72,14,361.59
"NL41","NL",2018,1.58,13.4,361.59
"NL42","NL",2018,1.45,16.9,361.59
"NL11","NL",2019,1.41,23.9,396.75
"NL12","NL",2019,1.75,16.5,396.75
"NL13","NL",2019,1.73,14.7,396.75
"NL21","NL",2019,1.68,15.6,396.75
"NL22","NL",2019,1.65,14.6,396.75
"NL23","NL",2019,1.77,16.2,396.75
"NL31","NL",2019,1.62,15.1,396.75
"NL32","NL",2019,1.46,17,396.75
"NL33","NL",2019,1.6,19.4,396.75
"NL34","NL",2019,1.73,14.8,396.75
"NL41","NL",2019,1.55,13.8,396.75
"NL42","NL",2019,1.43,15.5,396.75
"NO01","NO",2017,1.54,15.6,2026.59
"NO02","NO",2017,1.57,14.9,2026.59
"NO03","NO",2017,1.6,12.7,2026.59
"NO04","NO",2017,1.77,14.6,2026.59
"NO05","NO",2017,1.7,17.2,2026.59
"NO06","NO",2017,1.63,17.1,2026.59
"NO07","NO",2017,1.59,17.1,2026.59
"NO01","NO",2018,1.5,16.4,1999.5
"NO02","NO",2018,1.51,15.1,1999.5
"NO03","NO",2018,1.56,13.6,1999.5
"NO04","NO",2018,1.68,17.5,1999.5
"NO05","NO",2018,1.64,14.7,1999.5
"NO06","NO",2018,1.53,15,1999.5
"NO07","NO",2018,1.54,16.8,1999.5
"NO01","NO",2019,1.47,16.2,2013.02
"NO02","NO",2019,1.48,19.7,2013.02
"NO03","NO",2019,1.53,14.5,2013.02
"NO04","NO",2019,1.64,17.4,2013.02
"NO05","NO",2019,1.6,13.2,2013.02
"NO06","NO",2019,1.52,14.4,2013.02
"NO07","NO",2019,1.49,16.2,2013.02
"PL21","PL",2019,1.51,18.1,369.21
"PL22","PL",2019,1.38,13,369.21
"PL41","PL",2019,1.55,17.3,369.21
"PL42","PL",2019,1.32,16.5,369.21
"PL43","PL",2019,1.35,14.8,369.21
"PL51","PL",2019,1.38,14.1,369.21
"PL52","PL",2019,1.33,17.8,369.21
"PL61","PL",2019,1.39,22.2,369.21
"PL62","PL",2019,1.35,23.7,369.21
"PL63","PL",2019,1.62,15,369.21
"PL71","PL",2019,1.36,17.1,369.21
"PL72","PL",2019,1.26,20.3,369.21
"PL81","PL",2019,1.34,28.5,369.21
"PL82","PL",2019,1.38,22.1,369.21
"PL84","PL",2019,1.42,20.5,369.21
"PL91","PL",2019,1.6,12.9,369.21
"PL92","PL",2019,1.51,21.1,369.21
"PT11","PT",2018,1.27667,23,67.59
"PT15","PT",2018,1.64886,23.2,67.59
"PT16","PT",2018,1.34243,22.8,67.59
"PT17","PT",2018,1.62063,16.5,67.59
"PT18","PT",2018,1.50266,21.1,67.59
"PT20","PT",2018,1.39402,36.5,67.59
"PT30","PT",2018,1.30193,31.9,67.59
"PT11","PT",2019,1.28793,22.3,73
"PT15","PT",2019,1.67784,22.7,73
"PT16","PT",2019,1.36295,20.5,73
"PT17","PT",2019,1.62614,17.5,73
"PT18","PT",2019,1.54728,21.6,73
"PT20","PT",2019,1.35461,36.7,73
"PT30","PT",2019,1.3177,32,73
"RO11","RO",2017,1.7,35.6,122.63
"RO12","RO",2017,1.88,29.7,122.63
"RO21","RO",2017,2.16,49.6,122.63
"RO22","RO",2017,1.89,52.4,122.63
"RO31","RO",2017,1.74,50.2,122.63
"RO32","RO",2017,1.52,31.8,122.63
"RO41","RO",2017,1.63,52.5,122.63
"RO42","RO",2017,1.58,31.8,122.63
"RO11","RO",2018,1.69,28.8,133.03
"RO12","RO",2018,1.84,27.6,133.03
"RO21","RO",2018,2.09,49.9,133.03
"RO22","RO",2018,1.84,50.3,133.03
"RO31","RO",2018,1.74,45.6,133.03
"RO32","RO",2018,1.53,28.2,133.03
"RO41","RO",2018,1.66,47.4,133.03
"RO42","RO",2018,1.6,24.2,133.03
"RO11","RO",2019,1.69,23.4,158.78
"RO12","RO",2019,1.85,28.2,158.78
"RO21","RO",2019,2.14,49.2,158.78
"RO22","RO",2019,1.84,49.5,158.78
"RO31","RO",2019,1.76,43.1,158.78
"RO32","RO",2019,1.55,21.7,158.78
"RO41","RO",2019,1.64,42.2,158.78
"RO42","RO",2019,1.58,24,158.78
"SE11","SE",2017,1.71,14.1,1266.06
"SE12","SE",2017,1.8,16.7,1266.06
"SE21","SE",2017,1.91,14,1266.06
"SE22","SE",2017,1.78,21.9,1266.06
"SE23","SE",2017,1.76,18.2,1266.06
"SE31","SE",2017,1.89,20.3,1266.06
"SE32","SE",2017,1.9,16.7,1266.06
"SE33","SE",2017,1.73,15.3,1266.06
"SE11","SE",2018,1.66,13.6,1302.08
"SE12","SE",2018,1.76,16.5,1302.08
"SE21","SE",2018,1.88,16.9,1302.08
"SE22","SE",2018,1.76,26.2,1302.08
"SE23","SE",2018,1.74,16.6,1302.08
"SE31","SE",2018,1.89,19.5,1302.08
"SE32","SE",2018,1.9,18.4,1302.08
"SE33","SE",2018,1.69,17.4,1302.08
"SE11","SE",2019,1.61,14.5,1298.37
"SE12","SE",2019,1.72,18.4,1298.37
"SE21","SE",2019,1.83,16.3,1298.37
"SE22","SE",2019,1.72,24.7,1298.37
"SE23","SE",2019,1.71,18.7,1298.37
"SE31","SE",2019,1.78,18.2,1298.37
"SE32","SE",2019,1.82,23.6,1298.37
"SE33","SE",2019,1.7,16.3,1298.37
"SI03","SI",2018,1.64,17.3,132.46
"SI04","SI",2018,1.58,13.3,132.46
"SI03","SI",2019,1.68,16.3,142.91
"SI04","SI",2019,1.55,10.8,142.91
"SK01","SK",2017,1.66,9.9,224.74
"SK02","SK",2017,1.34,12.9,224.74
"SK03","SK",2017,1.45,17.5,224.74
"SK04","SK",2017,1.65,20.1,224.74
"SK01","SK",2018,1.7,7.3,223.63
"SK02","SK",2018,1.35,10.7,223.63
"SK03","SK",2018,1.48,18.6,223.63
"SK04","SK",2018,1.66,20.6,223.63
"SK01","SK",2019,1.65,6.8,239.83
"SK02","SK",2019,1.4,10.2,239.83
"SK03","SK",2019,1.49,19.3,239.83
"SK04","SK",2019,1.69,19.7,239.83
"AL01","AL",2019,1.59,55.4,20.13
"AL02","AL",2019,1.28,49.2,20.13
"AL03","AL",2019,1.23,48.4,20.13
"BG31","BG",2017,1.85291,47.4,102.05
"BG32","BG",2017,1.71635,43,102.05
"BG33","BG",2017,1.68931,40.4,102.05
"BG34","BG",2017,2.10908,39.9,102.05
"BG41","BG",2017,1.45777,26,102.05
"BG42","BG",2017,1.79732,45,102.05
"BG31","BG",2018,1.88775,42,105.41
"BG32","BG",2018,1.75067,34.5,105.41
"BG33","BG",2018,1.73954,34.5,105.41
"BG34","BG",2018,2.10184,36.2,105.41
"BG41","BG",2018,1.46803,22.8,105.41
"BG42","BG",2018,1.83131,39.2,105.41
"BG31","BG",2019,1.90808,41.6,108.8
"BG32","BG",2019,1.77018,37.6,108.8
"BG33","BG",2019,1.83009,33.7,108.8
"BG34","BG",2019,2.15573,37.9,108.8
"BG41","BG",2019,1.53127,22.7,108.8
"BG42","BG",2019,1.87979,38.1,108.8
"CH01","CH",2017,1.52,20.4,1082.04
"CH02","CH",2017,1.53,19.7,1082.04
"CH03","CH",2017,1.52,17.3,1082.04
"CH04","CH",2017,1.5,14.3,1082.04
"CH05","CH",2017,1.54,17.9,1082.04
"CH06","CH",2017,1.56,13.6,1082.04
"CH07","CH",2017,1.37,34,1082.04
"CH01","CH",2018,1.51,21.2,1075.31
"CH02","CH",2018,1.53,19.1,1075.31
"CH03","CH",2018,1.51,18.2,1075.31
"CH04","CH",2018,1.47,11.9,1075.31
"CH05","CH",2018,1.59,17.7,1075.31
"CH06","CH",2018,1.59,12.5,1075.31
"CH07","CH",2018,1.28,30.2,1075.31
"CH01","CH",2019,1.47,26.1,1100.38
"CH02","CH",2019,1.5,21.1,1100.38
"CH03","CH",2019,1.5,18.8,1100.38
"CH04","CH",2019,1.42,13.1,1100.38
"CH05","CH",2019,1.53,17.2,1100.38
"CH06","CH",2019,1.54,14.2,1100.38
"CH07","CH",2019,1.26,26.7,1100.38
"CZ01","CZ",2017,1.55,9.8,256.9
"CZ02","CZ",2017,1.79,11,256.9
"CZ03","CZ",2017,1.7,9.3,256.9
"CZ04","CZ",2017,1.67,16.1,256.9
"CZ05","CZ",2017,1.7,10.1,256.9
"CZ06","CZ",2017,1.73,11,256.9
"CZ07","CZ",2017,1.67,11.2,256.9
"CZ08","CZ",2017,1.6,19.7,256.9
"CZ01","CZ",2018,1.56,8.3,277.61
"CZ02","CZ",2018,1.74,9.4,277.61
"CZ03","CZ",2018,1.72,9.4,277.61
"CZ04","CZ",2018,1.66,17,277.61
"CZ05","CZ",2018,1.74,11.6,277.61
"CZ06","CZ",2018,1.76,11.3,277.61
"CZ07","CZ",2018,1.71,12.5,277.61
"CZ08","CZ",2018,1.68,16,277.61
"CZ01","CZ",2019,1.52,7.7,283.72
"CZ02","CZ",2019,1.76,9.6,283.72
"CZ03","CZ",2019,1.72,9.3,283.72
"CZ04","CZ",2019,1.71,19.7,283.72
"CZ05","CZ",2019,1.76,12.4,283.72
"CZ06","CZ",2019,1.77,11.9,283.72
"CZ07","CZ",2019,1.67,12.8,283.72
"CZ08","CZ",2019,1.66,15.1,283.72
"DK01","DK",2017,1.67,18.9,1644.59
"DK02","DK",2017,1.83,17.9,1644.59
"DK03","DK",2017,1.82,17.6,1644.59
"DK04","DK",2017,1.83,16,1644.59
"DK05","DK",2017,1.81,18.4,1644.59
"DK01","DK",2018,1.65,19.6,1656.79
"DK02","DK",2018,1.83,16.8,1656.79
"DK03","DK",2018,1.78,15.7,1656.79
"DK04","DK",2018,1.81,15.8,1656.79
"DK05","DK",2018,1.77,19.2,1656.79
"DK01","DK",2019,1.66,18.2,1651.29
"DK02","DK",2019,1.76,14.3,1651.29
"DK03","DK",2019,1.73,18.1,1651.29
"DK04","DK",2019,1.75,17,1651.29
"DK05","DK",2019,1.75,17.7,1651.29
"EL30","EL",2018,1.36,27,75.66
"EL41","EL",2018,1.63,31.9,75.66
"EL42","EL",2018,1.54,31.6,75.66
"EL43","EL",2018,1.52,34.8,75.66
"EL51","EL",2018,1.32,33.5,75.66
"EL52","EL",2018,1.28,29.3,75.66
"EL53","EL",2018,1.26,36.5,75.66
"EL54","EL",2018,1.22,31.1,75.66
"EL61","EL",2018,1.32,32.9,75.66
"EL62","EL",2018,1.6,26.2,75.66
"EL63","EL",2018,1.29,41.1,75.66
"EL64","EL",2018,1.23,28.7,75.66
"EL65","EL",2018,1.35,29.2,75.66
"EL30","EL",2019,1.35,24.5,81.74
"EL41","EL",2019,1.6,30.7,81.74
"EL42","EL",2019,1.62,30.1,81.74
"EL43","EL",2019,1.54,30.5,81.74
"EL51","EL",2019,1.3,34,81.74
"EL52","EL",2019,1.27,30.6,81.74
"EL53","EL",2019,1.26,33.6,81.74
"EL54","EL",2019,1.24,26.8,81.74
"EL61","EL",2019,1.28,28.3,81.74
"EL62","EL",2019,1.55,22.3,81.74
"EL63","EL",2019,1.32,39.8,81.74
"EL64","EL",2019,1.12,28.3,81.74
"EL65","EL",2019,1.32,35.1,81.74
"ES11","ES",2017,1.11971,23,240.31
"ES12","ES",2017,1.0277,17.8,240.31
"ES13","ES",2017,1.16135,20.5,240.31
"ES21","ES",2017,1.3205,15,240.31
"ES22","ES",2017,1.4463,13.2,240.31
"ES23","ES",2017,1.33934,13.9,240.31
"ES24","ES",2017,1.32689,16.2,240.31
"ES30","ES",2017,1.31942,21.7,240.31
"ES41","ES",2017,1.14147,19.2,240.31
"ES42","ES",2017,1.30795,34.9,240.31
"ES43","ES",2017,1.28931,44.9,240.31
"ES51","ES",2017,1.36858,20.2,240.31
"ES52","ES",2017,1.29225,31.9,240.31
"ES53","ES",2017,1.24946,25.2,240.31
"ES61","ES",2017,1.35638,39,240.31
"ES62","ES",2017,1.54678,35.6,240.31
"ES63","ES",2017,1.79543,46.9,240.31
"ES64","ES",2017,2.2558,30.2,240.31
"ES70","ES",2017,1.07193,39.9,240.31
"ES11","ES",2018,1.04073,24.1,247.53
"ES12","ES",2018,1.02771,21.8,247.53
"ES13","ES",2018,1.11039,24.4,247.53
"ES21","ES",2018,1.27534,12.2,247.53
"ES22","ES",2018,1.37788,13.1,247.53
"ES23","ES",2018,1.23376,19.1,247.53
"ES24","ES",2018,1.28449,17.8,247.53
"ES30","ES",2018,1.26087,20.9,247.53
"ES41","ES",2018,1.14267,19.8,247.53
"ES42","ES",2018,1.26129,33.4,247.53
"ES43","ES",2018,1.21358,43.7,247.53
"ES51","ES",2018,1.30934,18.9,247.53
"ES52","ES",2018,1.23939,30.7,247.53
"ES53","ES",2018,1.24665,17.3,247.53
"ES61","ES",2018,1.31519,41.7,247.53
"ES62","ES",2018,1.52629,33.2,247.53
"ES63","ES",2018,1.68002,48.9,247.53
"ES64","ES",2018,2.26992,23.5,247.53
"ES70","ES",2018,1.00946,39.2,247.53
"ES11","ES",2019,1.01814,24.2,261.31
"ES12","ES",2019,0.95664,25,261.31
"ES13","ES",2019,1.06379,19.8,261.31
"ES21","ES",2019,1.24932,15,261.31
"ES22","ES",2019,1.38361,12.4,261.31
"ES23","ES",2019,1.30172,15.8,261.31
"ES24","ES",2019,1.25335,20.5,261.31
"ES30","ES",2019,1.21957,20.2,261.31
"ES41","ES",2019,1.12497,16.8,261.31
"ES42","ES",2019,1.24287,31,261.31
"ES43","ES",2019,1.2167,36.9,261.31
"ES51","ES",2019,1.26909,18.8,261.31
"ES52","ES",2019,1.23134,28.2,261.31
"ES53","ES",2019,1.17358,16.5,261.31
"ES61","ES",2019,1.30586,39.3,261.31
"ES62","ES",2019,1.49064,33.4,261.31
"ES63","ES",2019,1.48046,49,261.31
"ES64","ES",2019,2.0991,39.7,261.31
"ES70","ES",2019,0.96995,38.3,261.31
"FI1B","FI",2017,1.38,12,1201.59
"FI1C","FI",2017,1.47,16.1,1201.59
"FI1D","FI",2017,1.63,17.9,1201.59
"FI1B","FI",2018,1.33,11.1,1223.96
"FI1C","FI",2018,1.36,17.1,1223.96
"FI1D","FI",2018,1.53,20.3,1223.96
"FI1B","FI",2019,1.28,9.4,1249.56
"FI1C","FI",2019,1.3,14.7,1249.56
"FI1D","FI",2019,1.44,17.8,1249.56
"HR03","HR",2017,1.39,21.6,176.16
"HR04","HR",2017,1.43,24.8,176.16
"HR03","HR",2018,1.43,21.2,198.09
"HR04","HR",2018,1.49,22.6,198.09
"HR03","HR",2019,1.42,19.4,209.14
"HR04","HR",2019,1.49,21.6,209.14
"HU21","HU",2017,1.55,20.1,240.52
"HU22","HU",2017,1.46,19.9,240.52
"HU23","HU",2017,1.55,30.4,240.52
"HU31","HU",2017,1.82,36.4,240.52
"HU32","HU",2017,1.7,28.4,240.52
"HU33","HU",2017,1.56,26.4,240.52
"HU11","HU",2018,1.21,16.5,243.46
"HU12","HU",2018,1.6,14.3,243.46
"HU21","HU",2018,1.52,15.2,243.46
"HU22","HU",2018,1.47,12.4,243.46
"HU23","HU",2018,1.57,26.7,243.46
"HU31","HU",2018,1.84,31.3,243.46
"HU32","HU",2018,1.69,27.1,243.46
"HU33","HU",2018,1.55,22.2,243.46
"HU11","HU",2019,1.19,17.1,246.45
"HU12","HU",2019,1.63,20.2,246.45
"HU21","HU",2019,1.55,12.1,246.45
"HU22","HU",2019,1.48,17,246.45
"HU23","HU",2019,1.58,25,246.45
"HU31","HU",2019,1.83,26.7,246.45
"HU32","HU",2019,1.73,26,246.45
"HU33","HU",2019,1.55,16.5,246.45
"IE04","IE",2017,1.88,25.9,660.28
"IE05","IE",2017,1.84,24,660.28
"IE06","IE",2017,1.7,20.2,660.28
"IE04","IE",2018,1.89,25.2,657.22
"IE05","IE",2018,1.85,22.6,657.22
"IE06","IE",2018,1.66,17.9,657.22
"IE04","IE",2019,1.87,26.4,643.76
"IE05","IE",2019,1.76,21,643.76
"IE06","IE",2019,1.64,17.4,643.76
"ITC1","IT",2017,1.34908,18.4,154.47
"ITC2","IT",2017,1.35592,17.2,154.47
"ITC3","IT",2017,1.29024,19,154.47
"ITC4","IT",2017,1.40535,16.9,154.47
"ITF1","IT",2017,1.25286,28.2,154.47
"ITF2","IT",2017,1.20144,35,154.47
"ITF3","IT",2017,1.36197,43,154.47
"ITF4","IT",2017,1.25093,36.7,154.47
"ITF5","IT",2017,1.20013,31.9,154.47
"ITF6","IT",2017,1.30506,43.9,154.47
"ITG1","IT",2017,1.37181,48.9,154.47
"ITG2","IT",2017,1.07838,37.2,154.47
"ITH1","IT",2017,1.74689,6.3,154.47
"ITH2","IT",2017,1.4863,17.1,154.47
"ITH3","IT",2017,1.36698,13,154.47
"ITH4","IT",2017,1.31574,13.1,154.47
"ITH5","IT",2017,1.36091,15,154.47
"ITI1","IT",2017,1.29473,17.4,154.47
"ITI2","IT",2017,1.25818,16.1,154.47
"ITI3","IT",2017,1.26097,20.9,154.47
"ITI4","IT",2017,1.30127,26.7,154.47
"ITC1","IT",2018,1.29684,18.4,154.74
"ITC2","IT",2018,1.38873,13.1,154.74
"ITC3","IT",2018,1.24387,18.1,154.74
"ITC4","IT",2018,1.36258,14.9,154.74
"ITF1","IT",2018,1.2048,25.8,154.74
"ITF2","IT",2018,1.10607,25,154.74
"ITF3","IT",2018,1.32915,48.9,154.74
"ITF4","IT",2018,1.23363,35.8,154.74
"ITF5","IT",2018,1.1411,35.2,154.74
"ITF6","IT",2018,1.2891,40.7,154.74
"ITG1","IT",2018,1.37221,49.5,154.74
"ITG2","IT",2018,1.03521,33.6,154.74
"ITH1","IT",2018,1.72907,12.7,154.74
"ITH2","IT",2018,1.4505,18.8,154.74
"ITH3","IT",2018,1.34451,13.2,154.74
"ITH4","IT",2018,1.28507,12.2,154.74
"ITH5","IT",2018,1.348,14,154.74
"ITI1","IT",2018,1.2608,17.9,154.74
"ITI2","IT",2018,1.22402,17,154.74
"ITI3","IT",2018,1.22736,16.1,154.74
"ITI4","IT",2018,1.25317,25.7,154.74
"ITC1","IT",2019,1.27,16.3,162.2
"ITC2","IT",2019,1.31,8.6,162.2
"ITC3","IT",2019,1.21,17.5,162.2
"ITC4","IT",2019,1.33,16.6,162.2
"ITF1","IT",2019,1.17,24.4,162.2
"ITF2","IT",2019,1.15,33.7,162.2
"ITF3","IT",2019,1.31,48.2,162.2
"ITF4","IT",2019,1.2,37,162.2
"ITF5","IT",2019,1.15,33,162.2
"ITF6","IT",2019,1.26,34.8,162.2
"ITG1","IT",2019,1.33,45.4,162.2
"ITG2","IT",2019,1,27.4,162.2
"ITH1","IT",2019,1.71,10.4,162.2
"ITH2","IT",2019,1.42,11.4,162.2
"ITH3","IT",2019,1.29,10.3,162.2
"ITH4","IT",2019,1.25,13.5,162.2
"ITH5","IT",2019,1.3,14,162.2
"ITI1","IT",2019,1.21,18.4,162.2
"ITI2","IT",2019,1.2,12.3,162.2
"ITI3","IT",2019,1.19,18.5,162.2
"ITI4","IT",2019,1.18,24.1,162.2
"LT01","LT",2017,1.49406,23.1,153.83
"LT02","LT",2017,1.59857,32.4,153.83
"LT01","LT",2018,1.48992,22.2,228.89
"LT02","LT",2018,1.54059,31.1,228.89
"LT01","LT",2019,1.35689,20.2,260.82
"LT02","LT",2019,1.46291,27.6,260.82
"NL11","NL",2017,1.45,21.8,367.83
"NL12","NL",2017,1.77,17.7,367.83
"NL13","NL",2017,1.77,16.8,367.83
"NL21","NL",2017,1.72,16.4,367.83
"NL22","NL",2017,1.7,15.2,367.83
"NL23","NL",2017,1.72,17.4,367.83
"NL31","NL",2017,1.68,14.9,367.83
"NL32","NL",2017,1.52,16.7,367.83
"NL33","NL",2017,1.64,19.3,367.83
"NL34","NL",2017,1.76,12.7,367.83
"NL41","NL",2017,1.61,14.1,367.83
"NL42","NL",2017,1.48,15.8,367.83
"NL11","NL",2018,1.39,22.1,383.18
"NL12","NL",2018,1.71,16.3,383.18
"NL13","NL",2018,1.68,14.8,383.18
"NL21","NL",2018,1.69,15.7,383.18
"NL22","NL",2018,1.66,15.2,383.18
"NL23","NL",2018,1.78,15.6,383.18
"NL31","NL",2018,1.63,13.5,383.18
"NL32","NL",2018,1.49,17.2,383.18
"NL33","NL",2018,1.61,19.6,383.18
"NL34","NL",2018,1.72,14,383.18
"NL41","NL",2018,1.58,13.4,383.18
"NL42","NL",2018,1.45,16.9,383.18
"NL11","NL",2019,1.41,23.9,420.44
"NL12","NL",2019,1.75,16.5,420.44
"NL13","NL",2019,1.73,14.7,420.44
"NL21","NL",2019,1.68,15.6,420.44
"NL22","NL",2019,1.65,14.6,420.44
"NL23","NL",2019,1.77,16.2,420.44
"NL31","NL",2019,1.62,15.1,420.44
"NL32","NL",2019,1.46,17,420.44
"NL33","NL",2019,1.6,19.4,420.44
"NL34","NL",2019,1.73,14.8,420.44
"NL41","NL",2019,1.55,13.8,420.44
"NL42","NL",2019,1.43,15.5,420.44
"NO01","NO",2017,1.54,15.6,2038.63
"NO02","NO",2017,1.57,14.9,2038.63
"NO03","NO",2017,1.6,12.7,2038.63
"NO04","NO",2017,1.77,14.6,2038.63
"NO05","NO",2017,1.7,17.2,2038.63
"NO06","NO",2017,1.63,17.1,2038.63
"NO07","NO",2017,1.59,17.1,2038.63
"NO01","NO",2018,1.5,16.4,2011.36
"NO02","NO",2018,1.51,15.1,2011.36
"NO03","NO",2018,1.56,13.6,2011.36
"NO04","NO",2018,1.68,17.5,2011.36
"NO05","NO",2018,1.64,14.7,2011.36
"NO06","NO",2018,1.53,15,2011.36
"NO07","NO",2018,1.54,16.8,2011.36
"NO01","NO",2019,1.47,16.2,2024.96
"NO02","NO",2019,1.48,19.7,2024.96
"NO03","NO",2019,1.53,14.5,2024.96
"NO04","NO",2019,1.64,17.4,2024.96
"NO05","NO",2019,1.6,13.2,2024.96
"NO06","NO",2019,1.52,14.4,2024.96
"NO07","NO",2019,1.49,16.2,2024.96
"PL21","PL",2019,1.51,18.1,380.05
"PL22","PL",2019,1.38,13,380.05
"PL41","PL",2019,1.55,17.3,380.05
"PL42","PL",2019,1.32,16.5,380.05
"PL43","PL",2019,1.35,14.8,380.05
"PL51","PL",2019,1.38,14.1,380.05
"PL52","PL",2019,1.33,17.8,380.05
"PL61","PL",2019,1.39,22.2,380.05
"PL62","PL",2019,1.35,23.7,380.05
"PL63","PL",2019,1.62,15,380.05
"PL71","PL",2019,1.36,17.1,380.05
"PL72","PL",2019,1.26,20.3,380.05
"PL81","PL",2019,1.34,28.5,380.05
"PL82","PL",2019,1.38,22.1,380.05
"PL84","PL",2019,1.42,20.5,380.05
"PL91","PL",2019,1.6,12.9,380.05
"PL92","PL",2019,1.51,21.1,380.05
"PT11","PT",2018,1.27667,23,70.16
"PT15","PT",2018,1.64886,23.2,70.16
"PT16","PT",2018,1.34243,22.8,70.16
"PT17","PT",2018,1.62063,16.5,70.16
"PT18","PT",2018,1.50266,21.1,70.16
"PT20","PT",2018,1.39402,36.5,70.16
"PT30","PT",2018,1.30193,31.9,70.16
"PT11","PT",2019,1.28793,22.3,75.77
"PT15","PT",2019,1.67784,22.7,75.77
"PT16","PT",2019,1.36295,20.5,75.77
"PT17","PT",2019,1.62614,17.5,75.77
"PT18","PT",2019,1.54728,21.6,75.77
"PT20","PT",2019,1.35461,36.7,75.77
"PT30","PT",2019,1.3177,32,75.77
"RO11","RO",2017,1.7,35.6,131.53
"RO12","RO",2017,1.88,29.7,131.53
"RO21","RO",2017,2.16,49.6,131.53
"RO22","RO",2017,1.89,52.4,131.53
"RO31","RO",2017,1.74,50.2,131.53
"RO32","RO",2017,1.52,31.8,131.53
"RO41","RO",2017,1.63,52.5,131.53
"RO42","RO",2017,1.58,31.8,131.53
"RO11","RO",2018,1.69,28.8,142.69
"RO12","RO",2018,1.84,27.6,142.69
"RO21","RO",2018,2.09,49.9,142.69
"RO22","RO",2018,1.84,50.3,142.69
"RO31","RO",2018,1.74,45.6,142.69
"RO32","RO",2018,1.53,28.2,142.69
"RO41","RO",2018,1.66,47.4,142.69
"RO42","RO",2018,1.6,24.2,142.69
"RO11","RO",2019,1.69,23.4,170.3
"RO12","RO",2019,1.85,28.2,170.3
"RO21","RO",2019,2.14,49.2,170.3
"RO22","RO",2019,1.84,49.5,170.3
"RO31","RO",2019,1.76,43.1,170.3
"RO32","RO",2019,1.55,21.7,170.3
"RO41","RO",2019,1.64,42.2,170.3
"RO42","RO",2019,1.58,24,170.3
"SE11","SE",2017,1.71,14.1,1388.59
"SE12","SE",2017,1.8,16.7,1388.59
"SE21","SE",2017,1.91,14,1388.59
